road_event_feed_info_feed_update_date,road_event_feed_info_version,road_event_id,subidentifier,road_name,road_number,direction,beginning_cross_street,ending_cross_street,beginning_milepost,ending_milepost,beginning_accuracy,ending_accuracy,start_date,end_date,start_date_accuracy,end_date_accuracy,event_status,total_num_lanes,vehicle_impact,workers_present,reduced_speed_limit,restrictions,description,issuing_organization,creation_date,update_date,types_of_work,lanes,geometry_linestring,geometry_multipoint,latitude,longitude,start_date_parsed,end_date_parsed,base_event_id,duration_days
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00136+2024-04-06,SAT,LP-1604,,northbound,GATEWAY BLVD,,,,Estimated,Estimated,04/07/2024 02:00:00 AM,04/07/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION  LP1604 WB AT GATEWAY B;VD,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.334825 29.570135)),29.570135,-98.334825,2024-04-07 02:00:00,2024-04-07 10:00:00,SAT_2024-03-15_00136,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-28_00059,SAT,IH-35,,northbound,NEW LAREDO HIGHWAY,,,,Estimated,Estimated,04/01/2024 02:00:00 PM,05/02/2024 08:00:00 PM,Estimated,Estimated,,3,unknown,,,[],CONSTRUCTION,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-entrance-ramp""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.602123 29.321464)),29.321464,-98.602123,2024-04-01 14:00:00,2024-05-02 20:00:00,SAT_2024-03-28_00059,31
04/02/2024 08:43:42 PM,2,SAT_2024-03-29_00076,SAT,LP-368 AUSTIN HWY,,eastbound,INTERCHANGE PKWY,,,,Estimated,Estimated,04/02/2024 02:00:00 AM,04/06/2024 10:00:00 AM,Estimated,Estimated,,3,all-lanes-closed,,,[],CONSTRUCTION AUSTIN HWY TO FRATT RD,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.398118 29.515716)),29.515716,-98.398118,2024-04-02 02:00:00,2024-04-06 10:00:00,SAT_2024-03-29_00076,4
04/02/2024 08:43:42 PM,2,SAT_2024-03-29_00114,SAT,LP-1604,,eastbound,TRADESMEN DR.,,,,Estimated,Estimated,04/02/2024 02:00:00 AM,04/05/2024 10:00:00 AM,Estimated,Estimated,,1,unknown,,,[],CONSTRUCTION,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""middle-lane""}]",,MULTIPOINT ((-98.58778 29.59153)),29.59153,-98.58778,2024-04-02 02:00:00,2024-04-05 10:00:00,SAT_2024-03-29_00114,3
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-02,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/02/2024 05:00:00 AM,04/02/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-02 05:00:00,2024-04-02 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-03,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/03/2024 05:00:00 AM,04/03/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-03 05:00:00,2024-04-03 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-04,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/04/2024 05:00:00 AM,04/04/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-04 05:00:00,2024-04-04 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-05,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/05/2024 05:00:00 AM,04/05/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-05 05:00:00,2024-04-05 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-06,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/06/2024 05:00:00 AM,04/06/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-06 05:00:00,2024-04-06 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-07,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/07/2024 05:00:00 AM,04/07/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-07 05:00:00,2024-04-07 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-08,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/08/2024 05:00:00 AM,04/08/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-08 05:00:00,2024-04-08 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-09,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/09/2024 05:00:00 AM,04/09/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-09 05:00:00,2024-04-09 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-10,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/10/2024 05:00:00 AM,04/10/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-10 05:00:00,2024-04-10 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-11,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/11/2024 05:00:00 AM,04/11/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-11 05:00:00,2024-04-11 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-12,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/12/2024 05:00:00 AM,04/12/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-12 05:00:00,2024-04-12 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-13,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/13/2024 05:00:00 AM,04/13/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-13 05:00:00,2024-04-13 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00224+2024-04-14,SAT,LP-1604,,eastbound,LA CANTERA PARKWAY,,,,Estimated,Estimated,04/14/2024 05:00:00 AM,04/14/2024 05:00:00 AM,Estimated,Estimated,,1,all-lanes-open,,,[],CONSTRUCTION EB andamp; WB TURNAROUND,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-98.61963 29.588436)),29.588436,-98.61963,2024-04-14 05:00:00,2024-04-14 05:00:00,SAT_2024-03-15_00224,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-29_00059,SAT,IH-35,,northbound,LP-410,,,,Estimated,Estimated,04/02/2024 02:00:00 AM,04/06/2024 10:00:00 AM,Estimated,Estimated,,3,unknown,,,[],CONSTRUCTION ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.394391 29.521544)),29.521544,-98.394391,2024-04-02 02:00:00,2024-04-06 10:00:00,SAT_2024-03-29_00059,4
04/02/2024 08:43:42 PM,2,SAT_2024-03-29_00051,SAT,LP-1604,,eastbound,IH-35,,,,Estimated,Estimated,04/02/2024 02:00:00 AM,04/06/2024 10:00:00 AM,Estimated,Estimated,,4,all-lanes-open,,,[],CONSTRUCITON LP 1604 EB TO IH 35 NB ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 4, ""lane_status"": ""closed"", ""lane_type"": ""right-entrance-ramp""}]",,MULTIPOINT ((-98.334614 29.568563)),29.568563,-98.334614,2024-04-02 02:00:00,2024-04-06 10:00:00,SAT_2024-03-29_00051,4
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-02,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/03/2024 02:00:00 AM,04/03/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-03 02:00:00,2024-04-03 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-03,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/04/2024 02:00:00 AM,04/04/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-04 02:00:00,2024-04-04 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-04,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/05/2024 02:00:00 AM,04/05/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-05 02:00:00,2024-04-05 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-05,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/06/2024 02:00:00 AM,04/06/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-06 02:00:00,2024-04-06 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-06,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/07/2024 02:00:00 AM,04/07/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-07 02:00:00,2024-04-07 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-07,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/08/2024 02:00:00 AM,04/08/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-08 02:00:00,2024-04-08 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-08,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/09/2024 02:00:00 AM,04/09/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-09 02:00:00,2024-04-09 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-09,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/10/2024 02:00:00 AM,04/10/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-10 02:00:00,2024-04-10 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-10,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/11/2024 02:00:00 AM,04/11/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-11 02:00:00,2024-04-11 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-11,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/12/2024 02:00:00 AM,04/12/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-12 02:00:00,2024-04-12 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-12,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/13/2024 02:00:00 AM,04/13/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-13 02:00:00,2024-04-13 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-13,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/14/2024 02:00:00 AM,04/14/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-14 02:00:00,2024-04-14 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-14,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/15/2024 02:00:00 AM,04/15/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-15 02:00:00,2024-04-15 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00221+2024-04-15,SAT,LP-1604,,northbound,KYLE SEALE PKWY,,,,Estimated,Estimated,04/16/2024 02:00:00 AM,04/16/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.645396 29.577925)),29.577925,-98.645396,2024-04-16 02:00:00,2024-04-16 10:00:00,SAT_2024-03-15_00221,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-28_00081,SAT,LP-1604,,eastbound,IH-10,,,,Estimated,Estimated,04/01/2024 02:00:00 AM,04/12/2024 10:00:00 AM,Estimated,Estimated,,2,all-lanes-closed,,,[],CONSTRUCTION EB RAMP,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.601579 29.590331)),29.590331,-98.601579,2024-04-01 02:00:00,2024-04-12 10:00:00,SAT_2024-03-28_00081,11
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00223+2024-04-02,SAT,LP-1604,,westbound,LA CANTERA PKWY.,,,,Estimated,Estimated,04/03/2024 02:00:00 AM,04/03/2024 10:00:00 AM,Estimated,Estimated,,3,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.619668 29.588898)),29.588898,-98.619668,2024-04-03 02:00:00,2024-04-03 10:00:00,SAT_2024-03-15_00223,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00223+2024-04-03,SAT,LP-1604,,westbound,LA CANTERA PKWY.,,,,Estimated,Estimated,04/04/2024 02:00:00 AM,04/04/2024 10:00:00 AM,Estimated,Estimated,,3,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.619668 29.588898)),29.588898,-98.619668,2024-04-04 02:00:00,2024-04-04 10:00:00,SAT_2024-03-15_00223,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00223+2024-04-04,SAT,LP-1604,,westbound,LA CANTERA PKWY.,,,,Estimated,Estimated,04/05/2024 02:00:00 AM,04/05/2024 10:00:00 AM,Estimated,Estimated,,3,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.619668 29.588898)),29.588898,-98.619668,2024-04-05 02:00:00,2024-04-05 10:00:00,SAT_2024-03-15_00223,0
04/02/2024 08:43:42 PM,2,SAT_2024-03-15_00223+2024-04-05,SAT,LP-1604,,westbound,LA CANTERA PKWY.,,,,Estimated,Estimated,04/06/2024 02:00:00 AM,04/06/2024 10:00:00 AM,Estimated,Estimated,,3,all-lanes-closed,,,[],CONSTRUCTION NB andamp; SB STREET,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""middle-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-98.619668 29.588898)),29.588898,-98.619668,2024-04-06 02:00:00,2024-04-06 10:00:00,SAT_2024-03-15_00223,0
