id,event_type,road_names,direction,description,start_date,end_date,vehicle_impact,work_zone_type,reduced_speed_limit_kph,beginning_milepost,ending_milepost,num_lanes,lanes_closed,has_workers,geometry_type,num_coordinates
ORC32329609,work-zone,Saw Mill River Parkway,unknown,"Sign work on Saw Mill River Parkway southbound between I-684 (Bedford) and Exit 42 - Railroad Avenue (Bedford) D265342/32329609 - This work is weather permitting. Plan travel accordingly; delays may exist, Wednesday October 1st, 2025 thru Friday October 31st, 2025, Monday thru Friday, 10:00 AM thru 02:00 PM, various lane closures",2025-10-01T14:00:00.000+00:00,2025-11-01T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300424209,work-zone,I-481,unknown,"Longterm construction and roadwork on I-481 northbound at Exit 9N; I-81 N (Cicero), Wednesday January 1st, 2025 thru Wednesday December 31st, 2025, Monday thru Friday, 07:00 AM thru 03:00 PM right shoulder closed, Wednesday January 1st, 2025 thru Wednesday December 31st, 2025, Monday/Tuesday/Wednesday/Thursday/Friday/Saturday, 07:00 AM thru 03:00 PM right shoulder closed",2025-01-01T12:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32570509,work-zone,NY 125,unknown,"Road rehabilitation and safety improvements on NY 125 both directions between Bonnie Way (Mamaroneck) and Murray Avenue (Mamaroneck) 8761/32570509 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday September 22nd, 2025 thru Tuesday November 25th, 2025, Monday thru Friday, 09:00 AM thru 03:30 PM, alternating traffic, Monday December 1st, 2025, 10:00 AM thru 03:30 PM, alternating traffic, Wednesday December 3rd, 2025 thru Tuesday December 23rd, 2025, Monday thru Friday, 09:00 AM thru 03:30 PM, alternating traffic",2025-09-22T13:00:00.000+00:00,2026-01-01T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32408409,work-zone,NY 46,unknown,"Construction on NY 46 both directions between Erie Boulevard; NY 49; South James Street; NY 46; NY 26 (Rome) and South George Street (Rome) Motorists will encounter lane and shoulder closures, Tuesday September 2nd, 2025 thru Friday October 17th, 2025, Monday thru Friday, 06:00 AM thru 03:00 PM,",2025-09-02T10:00:00.000+00:00,2025-10-18T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32454309,work-zone,921E; Genesee Street,unknown,"Construction on 921E; Genesee Street both directions between City of Utica; Town of New Hartford Line (New Hartford) and Shopping Center Road (New Hartford) Motorists will encounter shoulder closures and possible lane shifts with flaggers in place, Tuesday September 2nd, 2025 thru Friday October 17th, 2025, Monday thru Friday, 06:30 AM thru 04:00 PM,",2025-09-02T10:30:00.000+00:00,2025-10-18T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32554009,work-zone,US 44,unknown,"Tree trimming on US 44 both directions between Rossway Road (Pleasant Valley) and Masten Road (Pleasant Valley) 2024081748389/32554009 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday September 15th, 2025 thru Wednesday October 15th, 2025, Monday thru Friday, 09:30 AM thru 03:30 PM, alternating traffic",2025-09-15T13:30:00.000+00:00,2025-10-16T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300434459,work-zone,NY 324,unknown,"Roadwork on NY 324 both directions between Grand Island Boulevard; Exit - I-190; Staley Road (Grand Island) and Baseline Road (Grand Island), Monday March 31st, 2025 thru Saturday January 31st, 2026, Monday thru Friday, 07:00 AM thru 03:30 PM 1 Right lane of 3 lanes closed",2025-03-31T11:00:00.000+00:00,2026-02-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300485637,work-zone,NJ 49,unknown,"Roadwork on NJ 49 Southbound between East of I-295/US 40/New Jersey Turnpike (Pennsville Twp) and West of South Rd (Pennsville Twp) Monday September 22, 2025 12:00 AM thru Thursday November 6, 2025 12:00 AM, right shoulder closed",2025-09-22T04:00:00.000+00:00,2025-11-06T05:00:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32380909,work-zone,NY 30,unknown,"Roadwork on NY 30 both directions between Hamilton County; Franklin County Line (Tupper Lake) and NY 28N; Long Lake (Long Lake) Motorists will encounter lane closures in both dierctions with flaggers in place, Friday September 19th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 06:00 AM thru 06:00 PM,",2025-09-19T10:00:00.000+00:00,2025-10-18T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32545109,work-zone,NY 30,unknown,"Construction on NY 30 both directions at Tessiero Square/Hospital Drive (Amsterdam) Motorists will encounter lane closures in both directions with flaggers in place, Monday September 8th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 07:00 AM thru 05:00 PM,",2025-09-08T11:00:00.000+00:00,2025-10-18T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300420274,work-zone,I-80,unknown,"Bridge replacement on I-80 eastbound Exit ramp Exit 56 - Squirrelwood Rd (Woodland Park) **Exit 56B ramp only**, Continuous Thursday November 21st, 2024 12:00 AM thru Tuesday November 18th, 2025 03:00 PM All lanes closed",2024-11-21T05:00:00.000+00:00,2025-11-19T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300485657,work-zone,NJ 28,unknown,"Roving Repairs on NJ 28 Eastbound between East of CR 626/Somerset St (Somerville) and West of CR 675/Chimney Rock Rd (Bridgewater Twp) Wednesday October 8, 2025 09:00 AM thru Friday October 10, 2025 03:00 PM, All lanes open",2025-10-08T13:00:00.000+00:00,2025-10-10T19:00:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300365041,work-zone,I-95,unknown,"Traffic shift on I-95 northbound between Exit 89 - Mystic Street/Allyn Street (Mystic) and Exit 90 - CT 27 (Stonington) Northbound Lane Shift Traffic will be guided to the right side while construction work is being performed along the left sides of Bridge Nos. 01788 over Cow Hill Road, 01791 over Route 27, and 01794 over Jerry Browne Road , Continuous Sunday April 28th, 2024 12:00 AM thru Friday May 1st, 2026 11:59 PM All lanes open",2024-04-28T04:00:00.000+00:00,2026-05-02T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300485659,work-zone,US 206,unknown,"Roving Repairs on US 206 Northbound between South of Hillsborough Rd (Hillsborough Twp) and North of CR 514/Amwell Rd (Hillsborough Twp) Thursday October 9, 2025 09:00 AM thru Friday October 10, 2025 03:00 PM, All lanes open",2025-10-09T13:00:00.000+00:00,2025-10-10T19:00:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32512209,work-zone,NY 49,unknown,"Culvert repairs on NY 49 both directions between Lauther Road (Verona) and Drummond Drive (Verona) motorists will encounter lane closures with temporary signals in place, Monday September 8th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 07:00 AM thru 05:00 PM,",2025-09-08T11:00:00.000+00:00,2025-10-18T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32547309,work-zone,NY 982B - Westchester Avenue,unknown,"Drainage improvements on NY 982B - Westchester Avenue westbound between Waterfront Place (Port Chester) and King Street (Port Chester) 202508114073/32547309 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday September 8th, 2025 thru Monday October 13th, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, various lane closures",2025-09-08T13:00:00.000+00:00,2025-10-14T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300432234,work-zone,NY 31,unknown,Tree trimming on NY 31 eastbound between Burnet Rd (Cicero) and Barcaidine Dr (Cicero) ; Alternating one-way traffic with flaggers Not currently Scheduled,2025-03-13T16:54:21.000+00:00,2025-03-15T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300387280,work-zone,PADDOCK AVE,unknown,"Bridge replacement on PADDOCK AVE both directions between BARR RD (Meriden) and OVERLOOK RD (Meriden) There will be alternating one-way traffic on Paddock Avenue over Route 15, Continuous Sunday September 8th, 2024 06:00 PM thru Monday January 4th, 2027 11:59 PM All lanes open, Sunday September 8th, 2024 thru Monday January 4th, 2027, Monday thru Friday, 06:00 PM thru 06:00 AM All lanes closed, Sunday September 8th, 2024 thru Monday January 4th, 2027, Friday/Saturday, 06:00 PM thru 10:00 AM All lanes closed",2024-09-08T22:00:00.000+00:00,2027-01-05T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300448241,work-zone,NY 48,unknown,"Reconstruction and watermain break repairs on NY 48 both directions between Murray St and W Utica St (Oswego), Continuous Wednesday June 11th, 2025 07:00 AM thru Friday October 31st, 2025 05:00 PM 1 Left lane of 2 lanes closed",2025-06-11T11:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300481629,work-zone,NY 251,unknown,Tree trimming on NY 251 both directions between Town of Rush - Town of Wheatland Line (Wheatland) and Clover Street; NY 65 (Mendon) Alternating lane/shoulder closures with flaggers when needed Not currently Scheduled,2025-09-03T12:02:31.000+00:00,2025-09-20T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32549509,work-zone,NY 9D,unknown,"Utility work on NY 9D both directions between Bear Mountain Bridge Road - US 6 (Cortlandt) and Lapis Drive (Fishkill) 2024081748389/325 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday September 8th, 2025 thru Tuesday November 25th, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, alternating traffic, Monday December 1st, 2025, 10:00 AM thru 04:00 PM, alternating traffic, Tuesday December 2nd, 2025 thru Tuesday December 23rd, 2025, Monday thru Friday, 09:00 AM thru 09:00 PM, alternating traffic, Monday December 29th, 2025, 10:00 AM thru 04:00 PM, alternating traffic, Tuesday December 30th, 2025 thru Wednesday December 31st, 2025 Tuesday/ Wednesday, 09:00 AM thru 04:00 PM, alternating traffic",2025-09-08T13:00:00.000+00:00,2026-01-01T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300357803,work-zone,I-86,unknown,"Bridge work on I-86 both directions Exit 7 - CR 33 Panama-Stedman Road (North Harmony) to Strunk Road (Ellicott), Tuesday February 27th, 2024 thru Monday November 30th, 2026, Sunday thru Saturday, 12:00 AM thru 11:59 PM 1 Right lane of 2 lanes closed",2024-02-27T05:00:00.000+00:00,2026-12-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486071,work-zone,I-678,unknown,"Construction on I-678 northbound ramp to Exit 4 - Liberty Avenue (New York) Subject to change without notice., Continuous Monday September 22nd, 2025 07:00 AM thru Monday January 5th, 2026 11:59 PM All lanes closed",2025-09-22T11:00:00.000+00:00,2026-01-06T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300481617,work-zone,NY 17,unknown,"Roadwork on NY 17 eastbound Town of Horseheads; Town of Elmira Line (Elmira) to Town of Ashland; Town of Elmira Line (Elmira) Lane closure, Wednesday September 3rd, 2025 thru Wednesday October 15th, 2025, Sunday thru Saturday, 07:00 AM thru 05:30 PM All lanes open",2025-09-03T11:00:00.000+00:00,2025-10-16T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300481619,work-zone,NY 32,unknown,"Culvert repairs on NY 32 both directions between Dodd Rd (Stillwater) and Wilbur Rd (Stillwater), Continuous Monday September 8th, 2025 12:00 AM thru Monday November 3rd, 2025 11:59 PM All lanes closed",2025-09-08T04:00:00.000+00:00,2025-11-04T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300429950,work-zone,VAN HOESEN RD,unknown,"Bridge work on VAN HOESEN RD both directions under I-90 (Schodack), Continuous Monday March 3rd, 2025 07:00 AM thru Saturday November 15th, 2025 05:00 PM right shoulder closed",2025-03-03T12:00:00.000+00:00,2025-11-16T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300330332,work-zone,I-395,unknown,"Bridge work on I-395 both directions between Exit 5 - I-395 Ramp to CT 32 (Montville) and Exit 50 - CT 200 (Thompson) Traffic will be impacted on I-395 between Montville and Thompson between the months of April 2023 through November 2025. Lane closures on the highway and local roads below will vary throughout construction and will take place during the contract hours of operation., Continuous Saturday April 1st, 2023 12:00 AM thru Sunday November 30th, 2025 11:59 PM All lanes open",2023-04-01T04:00:00.000+00:00,2025-12-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300365406,work-zone,NY 12F,unknown,"Bridge replacement on NY 12F eastbound (Hounsfield), Continuous Friday April 26th, 2024 12:00 AM thru Friday October 31st, 2025 11:59 PM All lanes open, Continuous Friday April 26th, 2024 12:00 AM thru Friday October 31st, 2025 11:59 PM All lanes open",2024-04-26T04:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300365409,work-zone,NY 12F,unknown,"Bridge replacement on NY 12F westbound (Hounsfield), Continuous Friday April 26th, 2024 12:00 AM thru Friday October 31st, 2025 11:59 PM All lanes open",2024-04-26T04:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300468689,work-zone,I-678,unknown,"Construction on I-678 southbound ramp to Rockaway Boulevard (New York) Subject to change without notice., Continuous Monday July 28th, 2025 09:00 AM thru Wednesday November 26th, 2025 09:00 AM All lanes closed",2025-07-28T13:00:00.000+00:00,2025-11-27T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300434064,work-zone,I-95,unknown,"Bridge rehabilitation on I-95 both directions between Exit 40 - Ole Gate Lane (Milford) There may be various lane closures, Wednesday March 26th, 2025 thru Friday October 31st, 2025, Sunday thru Saturday, 07:00 PM thru 06:00 AM All lanes open",2025-03-26T23:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300434060,work-zone,I-90,unknown,"Bridge rehabilitation and deck work on I-90 both directions at Van Hoesen Rd Overpass (Schodack), Continuous Monday March 31st, 2025 12:00 AM thru Saturday November 15th, 2025 11:59 PM 1 Right lane of 2 lanes closed",2025-03-31T04:00:00.000+00:00,2025-11-16T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300454045,work-zone,I-81,unknown,"Roadwork on I-81 southbound between Exit 18 - Adams Street; Harrison Street (Syracuse) and Exit 17 - South Salina Street; Brighton Avenue; State Street (Syracuse) ; Alternating lane closures, Continuous Friday July 11th, 2025 07:00 AM thru Saturday October 31st, 2026 03:00 PM All lanes open",2025-07-11T11:00:00.000+00:00,2026-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300434057,work-zone,CORPORATE WOODS BLVD,unknown,"Bridge replacement on CORPORATE WOODS BLVD both directions on Corporate Woods Blvd Bridge (Colonie) single lane closures, Continuous Wednesday March 26th, 2025 12:00 AM thru Saturday November 15th, 2025 11:59 PM All lanes open",2025-03-26T04:00:00.000+00:00,2025-11-16T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300379625,work-zone,CT 8,unknown,"Bridge work on CT 8 both directions between Exit 39 (Thomaston) and Exit 41 (Litchfield), Continuous Wednesday July 24th, 2024 12:00 AM thru Sunday November 30th, 2025 11:59 PM right shoulder closed",2024-07-24T04:00:00.000+00:00,2025-12-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300383299,work-zone,NY 31,unknown,"Bridge rehabilitation and longterm construction on NY 31 ramp to I-490 Eastbound (Rochester) RAMP CLOSED, Continuous Thursday August 15th, 2024 09:00 AM thru Wednesday December 31st, 2025 04:00 PM All lanes closed ramp",2024-08-15T13:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300454068,work-zone,CT-533,unknown,"Construction and crack sealing on CT-533 both directions between GRADY RD (Vernon) and TUNNEL RD at CT-30 (Vernon) motorists can expect lane closures, Monday July 14th, 2025 thru Friday November 7th, 2025, Monday thru Friday, 07:00 AM thru 04:00 PM All lanes open",2025-07-14T11:00:00.000+00:00,2025-11-08T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300454069,work-zone,CT-69,unknown,"Construction and crack sealing on CT-69 both directions between CT-72 (Bristol) and WEST ST at CT-69 (Bristol) motorists can expect lane closures, Monday July 7th, 2025 thru Friday November 7th, 2025, Monday thru Friday, 07:00 AM thru 04:00 PM All lanes open",2025-07-07T11:00:00.000+00:00,2025-11-08T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300355669,work-zone,I-84,unknown,"Sign work on I-84 both directions between Exit 64 - CT 30/CT 83 (Vernon) and Exit 74 - CT 171 (Union) There will be various lane closures, Monday February 5th, 2024 thru Sunday November 16th, 2025, Monday thru Friday, 09:00 AM thru 03:00 PM All lanes open, Monday February 5th, 2024 thru Sunday November 16th, 2025, Monday thru Friday, 07:00 PM thru 06:00 AM All lanes open, Monday February 5th, 2024 thru Sunday November 16th, 2025, 07:00 PM thru 08:00 AM All lanes open",2024-02-05T14:00:00.000+00:00,2025-11-17T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32354609,work-zone,W Main Street,unknown,"Bridge replacement on W Main Street both directions between Cemetery Street (Frankfort) and Mill Street (Frankfort) Motorists will encounter a full road closure with a signed detour in place. The detour for east bound traffic will be Cemetery Street to Route 5S east bound to Ilion exit to W Main Street. West bound traffic will use W Main Street in Ilion to Route 5S west bound ramp to Frankfort interchange to Cemetery Street to W Main Street., Continuous Monday May 5th, 2025 6:00 AM thru Saturday November 15th, 2025 6:00 PM all lanes closed",2025-05-05T10:00:00.000+00:00,2025-11-16T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32494809,work-zone,NY 26,unknown,"Construction on NY 26 both directions between Erieville Road; CR 67 (Georgetown) and CR 52; Eaton Brook Road (Eaton) Motorists will encounter lane closures in both directions with flaggers in place, Tuesday September 2nd, 2025 thru Friday October 10th, 2025, Monday thru Friday, 06:30 AM thru 05:30 PM,",2025-09-02T10:30:00.000+00:00,2025-10-11T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32458709,work-zone,NY 17A,unknown,"Culvert repairs on NY 17A both directions between Iron Forge Road (Warwick) and Dikeman Drive (Goshen) D265402/32458709 - TEMPORARY SIGNAL IN PLACE - Plan travel accordingly; delays may exist, Monday September 29th, 2025 thru Friday October 24th, 2025, Monday thru Friday, 09:00 AM thru 04:00 PM, alternating traffic",2025-09-29T13:00:00.000+00:00,2025-10-25T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300436686,work-zone,US 219,unknown,"Road rehabilitation on US 219 both directions Cattaraugus County Line (Carrollton) to Irvine Mill Road (Carrollton), Wednesday April 9th, 2025 thru Friday November 28th, 2025, Monday thru Friday, 07:00 AM thru 05:30 PM 1 Right lane of 3 lanes closed",2025-04-09T11:00:00.000+00:00,2025-11-29T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300438860,work-zone,NY 417,unknown,"Bridge replacement and culvert repairs on NY 417 both directions Hancock Street (Salamanca) to Franklin Street (Salamanca), Tuesday April 22nd, 2025 thru Wednesday December 31st, 2025, Monday thru Friday, 07:00 AM thru 05:00 PM 1 Right lane of 2 lanes closed",2025-04-22T11:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300436684,work-zone,US 62,unknown,"Construction and road rehabilitation on US 62 both directions Exit - I-290 Youngmann Expressway; Ridge Lea Road (Amherst) to Connecting Boulevard (Wheatfield), Wednesday April 9th, 2025 thru Saturday January 31st, 2026, Sunday thru Saturday, 12:00 AM thru 11:59 PM 1 Right lane of 4 lanes closed",2025-04-09T04:00:00.000+00:00,2026-02-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300424210,work-zone,I-481,unknown,"Longterm construction on I-481 southbound ramp to Exit 9N; I-81 N (Cicero) ; follow detour, Continuous Monday December 30th, 2024 09:00 AM thru Wednesday December 31st, 2025 03:00 PM All lanes closed",2024-12-30T14:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300424211,work-zone,I-481,unknown,"Longterm construction on I-481 northbound ramp to Exit 9S; I-81 S (Cicero) ; follow detour, Continuous Monday December 30th, 2024 06:00 AM thru Wednesday December 31st, 2025 03:00 PM All lanes closed",2024-12-30T11:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300480351,work-zone,NY 160,unknown,"Culvert repairs on NY 160 both directions between Sterling Rd (Duanesburg) and Muselback Rd (Duanesburg), Continuous Monday September 8th, 2025 12:00 AM thru Monday November 3rd, 2025 11:59 PM All lanes closed",2025-09-08T04:00:00.000+00:00,2025-11-04T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300451805,work-zone,NY 126,unknown,"Construction on NY 126 westbound Town of New Bremen; Village of Croghan (New Bremen) Culvert Replacement at NY 126 over Tributary to Black Creek. Detour Route available along NY Routes 126, 410, 26 and 812, Continuous Monday June 30th, 2025 12:00 AM thru Friday November 14th, 2025 11:59 PM All lanes closed",2025-06-30T04:00:00.000+00:00,2025-11-15T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300424213,work-zone,NY 33A,unknown,"Bridge work on NY 33A westbound over Erie Canal (Rochester), Continuous Tuesday December 31st, 2024 12:00 AM thru Wednesday December 31st, 2025 11:59 PM 1 Right lane of 2 lanes closed",2024-12-31T05:00:00.000+00:00,2026-01-01T04:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300365434,work-zone,NY 12E,unknown,"Bridge replacement on NY 12E northbound Village of Brownville; Town of Brownville (Brownville), Continuous Friday April 26th, 2024 12:00 AM thru Friday October 31st, 2025 11:59 PM All lanes open",2024-04-26T04:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300365435,work-zone,NY 12E,unknown,"Bridge replacement on NY 12E southbound Village of Brownville; Town of Brownville (Brownville), Continuous Friday April 26th, 2024 12:00 AM thru Friday October 31st, 2025 11:59 PM All lanes open",2024-04-26T04:00:00.000+00:00,2025-11-01T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486918,work-zone,I-481,unknown,"Bridge inspection on I-481 northbound between Exit 1 - Brighton Avenue; Rock Cut Road (Onondaga) and Exit 2 - Jamesville Road (De Witt) ; Alternating lane closures, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 07:00 AM thru 03:00 PM All lanes open",2025-10-06T11:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486957,work-zone,I-481,unknown,"Roadwork on I-481 southbound ramp from Kirkville Road; CR 53 (De Witt) ; follow detour, Continuous Wednesday October 1st, 2025 09:00 AM thru Wednesday April 1st, 2026 06:00 PM All lanes closed",2025-10-01T13:00:00.000+00:00,2026-04-02T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486992,work-zone,Harlem River Drive,unknown,"Construction on Harlem River Drive southbound from Exit 23 - Frederick Douglass Boulevard; Ramp (New York) to Adam Clayton Powell Jr Boulevard; Macombs Dam Bridge (New York) Subject to change without notice., Monday September 29th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 2 Right lanes of 3 lanes closed",2025-09-30T02:00:00.000+00:00,2025-10-12T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486993,work-zone,Harlem River Drive,unknown,"Construction on Harlem River Drive northbound ramp from Harlem River Driveway (New York) Subject to change without notice. Partial ramp closure., Monday September 29th, 2025 thru Saturday October 18th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM right shoulder closed",2025-09-30T02:00:00.000+00:00,2025-10-19T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486994,work-zone,Franklin D. Roosevelt Drive,unknown,"Construction on Franklin D. Roosevelt Drive southbound from Exit 9 - East 42nd Street (New York) Subject to change without notice., Monday September 29th, 2025 thru Saturday October 18th, 2025, Monday thru Friday, 11:00 PM thru 05:00 AM 2 Right lanes of 3 lanes closed",2025-09-30T03:00:00.000+00:00,2025-10-19T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300486995,work-zone,Franklin D. Roosevelt Drive,unknown,"Construction on Franklin D. Roosevelt Drive southbound from Brooklyn Bridge (New York) to Exit 1 - South Street (New York) Subject to change without notice., Monday September 29th, 2025 thru Saturday October 18th, 2025, Monday thru Friday, 10:00 PM thru 05:00 AM 1 Right lane and shoulder of 2 lanes closed",2025-09-30T02:00:00.000+00:00,2025-10-19T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300487008,work-zone,I-690,unknown,"Bridge inspection on I-690 westbound ramp to Exit 12A - SB NY-695 (Geddes) ; Alternating lane closures, Monday October 6th, 2025 thru Friday October 17th, 2025, Monday thru Friday, 07:00 AM thru 03:00 PM All lanes open",2025-10-06T11:00:00.000+00:00,2025-10-18T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300487009,work-zone,NY 931B; State Fair Boulevard,unknown,"Bridge inspection on NY 931B; State Fair Boulevard both directions between BLACK ST (Geddes) and PUMPHOUSE RD (Geddes) ; Alternating left and right lane closures, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 07:00 AM thru 05:00 PM All lanes open",2025-10-06T11:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300487021,work-zone,I-690,unknown,"Bridge inspection on I-690 westbound between Exit 12A - NY 695 (Geddes) and Exit 9 - State Fair Boulevard; Van Vleck Road; CR 80 (Geddes) ; Alternating lane closures, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 07:00 AM thru 03:00 PM All lanes open",2025-10-06T11:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32573909,work-zone,Higginsville Road,unknown,"Bridge work on Higginsville Road both directions over Old Erie Canal (Verona) , Continuous Wednesday September 24th, 2025 7:00 AM thru Wednesday December 31st, 2025 9:00 PM all lanes closed",2025-09-24T11:00:00.000+00:00,2026-01-01T04:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC300487035,work-zone,I-690,unknown,"Bridge inspection on I-690 eastbound between Exit 10 - NY 695 (Geddes) and Exit 11 - ROUTE 297; Solvay-Fairgrounds (Geddes) ; Alternating lane closures, Monday October 6th, 2025 thru Friday October 10th, 2025, Monday thru Friday, 09:00 AM thru 05:00 PM All lanes open",2025-10-06T13:00:00.000+00:00,2025-10-11T03:59:00.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
ORC32574309,work-zone,Hutchinson River Parkway [Westchester],unknown,"Guard rail repairs on Hutchinson River Parkway [Westchester] southbound between Exit 18 - North Ridge Street - CR 54B (Rye) and Exit 12 - Mamaroneck Road (Scarsdale) D265183/NIGHT/32574309 - This work is weather permitting. Plan travel accordingly; delays may exist, Monday October 6th, 2025 thru Saturday October 11th, 2025, Monday thru Friday, 10:00 PM thru 06:00 AM, various lane closures",2025-10-07T02:00:00.000+00:00,2025-10-12T03:59:59.000+00:00,unknown,static,,,,0,0,False,MultiPoint,1
